--------- beginning of crash
03-29 00:22:11.467 10924 10924 E AndroidRuntime: java.lang.RuntimeException: Unable to start service com.asterinet.react.bgactions.RNBackgroundActionsTask@2985ff1 with Intent { cmp=com.photoguard/com.asterinet.react.bgactions.RNBackgroundActionsTask (has extras) }: android.app.MissingForegroundServiceTypeException: Starting FGS without a type  callerApp=ProcessRecord{1d4f3d4 10924:com.photoguard/u0a314} targetSDK=36
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.app.ActivityThread.handleServiceArgs(ActivityThread.java:5299)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.app.ActivityThread.-$$Nest$mhandleServiceArgs(Unknown Source:0)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2584)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.os.Handler.dispatchMessage(Handler.java:112)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.os.Looper.loopOnce(Looper.java:268)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.os.Looper.loop(Looper.java:384)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.app.ActivityThread.main(ActivityThread.java:8936)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at java.lang.reflect.Method.invoke(Native Method)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:580)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:907)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: Caused by: android.app.MissingForegroundServiceTypeException: Starting FGS without a type  callerApp=ProcessRecord{1d4f3d4 10924:com.photoguard/u0a314} targetSDK=36
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.app.MissingForegroundServiceTypeException$1.createFromParcel(MissingForegroundServiceTypeException.java:53)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.app.MissingForegroundServiceTypeException$1.createFromParcel(MissingForegroundServiceTypeException.java:49)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.os.Parcel.readParcelableInternal(Parcel.java:5074)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.os.Parcel.readParcelable(Parcel.java:5056)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.os.Parcel.createExceptionOrNull(Parcel.java:3236)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.os.Parcel.createException(Parcel.java:3225)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.os.Parcel.readException(Parcel.java:3208)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.os.Parcel.readException(Parcel.java:3150)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.app.IActivityManager$Stub$Proxy.setServiceForeground(IActivityManager.java:7326)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.app.Service.startForeground(Service.java:776)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at com.asterinet.react.bgactions.RNBackgroundActionsTask.onStartCommand(RNBackgroundActionsTask.java:93)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	at android.app.ActivityThread.handleServiceArgs(ActivityThread.java:5281)
03-29 00:22:11.467 10924 10924 E AndroidRuntime: 	... 9 more
03-29 00:22:13.886 13255 13255 E AndroidRuntime: FATAL EXCEPTION: main
03-29 00:22:13.886 13255 13255 E AndroidRuntime: Process: com.photoguard, PID: 13255
03-29 00:22:13.886 13255 13255 E AndroidRuntime: java.lang.RuntimeException: Unable to start service com.asterinet.react.bgactions.RNBackgroundActionsTask@358fba9 with Intent { cmp=com.photoguard/com.asterinet.react.bgactions.RNBackgroundActionsTask (has extras) }: android.app.MissingForegroundServiceTypeException: Starting FGS without a type  callerApp=ProcessRecord{f46f3d7 13255:com.photoguard/u0a314} targetSDK=36
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.app.ActivityThread.handleServiceArgs(ActivityThread.java:5299)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.app.ActivityThread.-$$Nest$mhandleServiceArgs(Unknown Source:0)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2584)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.os.Handler.dispatchMessage(Handler.java:112)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.os.Looper.loopOnce(Looper.java:268)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.os.Looper.loop(Looper.java:384)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.app.ActivityThread.main(ActivityThread.java:8936)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at java.lang.reflect.Method.invoke(Native Method)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:580)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:907)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: Caused by: android.app.MissingForegroundServiceTypeException: Starting FGS without a type  callerApp=ProcessRecord{f46f3d7 13255:com.photoguard/u0a314} targetSDK=36
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.app.MissingForegroundServiceTypeException$1.createFromParcel(MissingForegroundServiceTypeException.java:53)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.app.MissingForegroundServiceTypeException$1.createFromParcel(MissingForegroundServiceTypeException.java:49)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.os.Parcel.readParcelableInternal(Parcel.java:5074)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.os.Parcel.readParcelable(Parcel.java:5056)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.os.Parcel.createExceptionOrNull(Parcel.java:3236)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.os.Parcel.createException(Parcel.java:3225)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.os.Parcel.readException(Parcel.java:3208)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.os.Parcel.readException(Parcel.java:3150)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.app.IActivityManager$Stub$Proxy.setServiceForeground(IActivityManager.java:7326)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.app.Service.startForeground(Service.java:776)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at com.asterinet.react.bgactions.RNBackgroundActionsTask.onStartCommand(RNBackgroundActionsTask.java:93)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	at android.app.ActivityThread.handleServiceArgs(ActivityThread.java:5281)
03-29 00:22:13.886 13255 13255 E AndroidRuntime: 	... 9 more
03-29 00:22:22.382 13420 13420 E AndroidRuntime: FATAL EXCEPTION: main
03-29 00:22:22.382 13420 13420 E AndroidRuntime: Process: com.photoguard, PID: 13420
03-29 00:22:22.382 13420 13420 E AndroidRuntime: java.lang.RuntimeException: Unable to start service com.asterinet.react.bgactions.RNBackgroundActionsTask@b7b3836 with Intent { cmp=com.photoguard/com.asterinet.react.bgactions.RNBackgroundActionsTask (has extras) }: android.app.MissingForegroundServiceTypeException: Starting FGS without a type  callerApp=ProcessRecord{7dab408 13420:com.photoguard/u0a314} targetSDK=36
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.app.ActivityThread.handleServiceArgs(ActivityThread.java:5299)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.app.ActivityThread.-$$Nest$mhandleServiceArgs(Unknown Source:0)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2584)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.os.Handler.dispatchMessage(Handler.java:112)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.os.Looper.loopOnce(Looper.java:268)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.os.Looper.loop(Looper.java:384)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.app.ActivityThread.main(ActivityThread.java:8936)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at java.lang.reflect.Method.invoke(Native Method)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:580)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:907)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: Caused by: android.app.MissingForegroundServiceTypeException: Starting FGS without a type  callerApp=ProcessRecord{7dab408 13420:com.photoguard/u0a314} targetSDK=36
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.app.MissingForegroundServiceTypeException$1.createFromParcel(MissingForegroundServiceTypeException.java:53)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.app.MissingForegroundServiceTypeException$1.createFromParcel(MissingForegroundServiceTypeException.java:49)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.os.Parcel.readParcelableInternal(Parcel.java:5074)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.os.Parcel.readParcelable(Parcel.java:5056)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.os.Parcel.createExceptionOrNull(Parcel.java:3236)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.os.Parcel.createException(Parcel.java:3225)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.os.Parcel.readException(Parcel.java:3208)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.os.Parcel.readException(Parcel.java:3150)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.app.IActivityManager$Stub$Proxy.setServiceForeground(IActivityManager.java:7326)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.app.Service.startForeground(Service.java:776)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at com.asterinet.react.bgactions.RNBackgroundActionsTask.onStartCommand(RNBackgroundActionsTask.java:93)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	at android.app.ActivityThread.handleServiceArgs(ActivityThread.java:5281)
03-29 00:22:22.382 13420 13420 E AndroidRuntime: 	... 9 more
03-29 00:23:09.516 13505 13505 E AndroidRuntime: FATAL EXCEPTION: main
03-29 00:23:09.516 13505 13505 E AndroidRuntime: Process: com.photoguard, PID: 13505
03-29 00:23:09.516 13505 13505 E AndroidRuntime: java.lang.RuntimeException: Unable to start service com.asterinet.react.bgactions.RNBackgroundActionsTask@4ff1b20 with Intent { cmp=com.photoguard/com.asterinet.react.bgactions.RNBackgroundActionsTask (has extras) }: android.app.MissingForegroundServiceTypeException: Starting FGS without a type  callerApp=ProcessRecord{120c8c6 13505:com.photoguard/u0a314} targetSDK=36
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.app.ActivityThread.handleServiceArgs(ActivityThread.java:5299)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.app.ActivityThread.-$$Nest$mhandleServiceArgs(Unknown Source:0)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2584)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.os.Handler.dispatchMessage(Handler.java:112)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.os.Looper.loopOnce(Looper.java:268)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.os.Looper.loop(Looper.java:384)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.app.ActivityThread.main(ActivityThread.java:8936)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at java.lang.reflect.Method.invoke(Native Method)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:580)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:907)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: Caused by: android.app.MissingForegroundServiceTypeException: Starting FGS without a type  callerApp=ProcessRecord{120c8c6 13505:com.photoguard/u0a314} targetSDK=36
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.app.MissingForegroundServiceTypeException$1.createFromParcel(MissingForegroundServiceTypeException.java:53)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.app.MissingForegroundServiceTypeException$1.createFromParcel(MissingForegroundServiceTypeException.java:49)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.os.Parcel.readParcelableInternal(Parcel.java:5074)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.os.Parcel.readParcelable(Parcel.java:5056)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.os.Parcel.createExceptionOrNull(Parcel.java:3236)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.os.Parcel.createException(Parcel.java:3225)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.os.Parcel.readException(Parcel.java:3208)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.os.Parcel.readException(Parcel.java:3150)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.app.IActivityManager$Stub$Proxy.setServiceForeground(IActivityManager.java:7326)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.app.Service.startForeground(Service.java:776)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at com.asterinet.react.bgactions.RNBackgroundActionsTask.onStartCommand(RNBackgroundActionsTask.java:93)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	at android.app.ActivityThread.handleServiceArgs(ActivityThread.java:5281)
03-29 00:23:09.516 13505 13505 E AndroidRuntime: 	... 9 more
03-29 00:23:12.063 13665 13665 E AndroidRuntime: FATAL EXCEPTION: main
03-29 00:23:12.063 13665 13665 E AndroidRuntime: Process: com.photoguard, PID: 13665
03-29 00:23:12.063 13665 13665 E AndroidRuntime: java.lang.RuntimeException: Unable to start service com.asterinet.react.bgactions.RNBackgroundActionsTask@358fba9 with Intent { cmp=com.photoguard/com.asterinet.react.bgactions.RNBackgroundActionsTask (has extras) }: android.app.MissingForegroundServiceTypeException: Starting FGS without a type  callerApp=ProcessRecord{1628ce4 13665:com.photoguard/u0a314} targetSDK=36
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.app.ActivityThread.handleServiceArgs(ActivityThread.java:5299)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.app.ActivityThread.-$$Nest$mhandleServiceArgs(Unknown Source:0)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2584)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.os.Handler.dispatchMessage(Handler.java:112)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.os.Looper.loopOnce(Looper.java:268)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.os.Looper.loop(Looper.java:384)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.app.ActivityThread.main(ActivityThread.java:8936)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at java.lang.reflect.Method.invoke(Native Method)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:580)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:907)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: Caused by: android.app.MissingForegroundServiceTypeException: Starting FGS without a type  callerApp=ProcessRecord{1628ce4 13665:com.photoguard/u0a314} targetSDK=36
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.app.MissingForegroundServiceTypeException$1.createFromParcel(MissingForegroundServiceTypeException.java:53)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.app.MissingForegroundServiceTypeException$1.createFromParcel(MissingForegroundServiceTypeException.java:49)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.os.Parcel.readParcelableInternal(Parcel.java:5074)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.os.Parcel.readParcelable(Parcel.java:5056)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.os.Parcel.createExceptionOrNull(Parcel.java:3236)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.os.Parcel.createException(Parcel.java:3225)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.os.Parcel.readException(Parcel.java:3208)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.os.Parcel.readException(Parcel.java:3150)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.app.IActivityManager$Stub$Proxy.setServiceForeground(IActivityManager.java:7326)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.app.Service.startForeground(Service.java:776)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at com.asterinet.react.bgactions.RNBackgroundActionsTask.onStartCommand(RNBackgroundActionsTask.java:93)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	at android.app.ActivityThread.handleServiceArgs(ActivityThread.java:5281)
03-29 00:23:12.063 13665 13665 E AndroidRuntime: 	... 9 more
03-29 00:23:14.446 13780 13780 E AndroidRuntime: FATAL EXCEPTION: main
03-29 00:23:14.446 13780 13780 E AndroidRuntime: Process: com.photoguard, PID: 13780
03-29 00:23:14.446 13780 13780 E AndroidRuntime: java.lang.RuntimeException: Unable to start service com.asterinet.react.bgactions.RNBackgroundActionsTask@e5b9337 with Intent { cmp=com.photoguard/com.asterinet.react.bgactions.RNBackgroundActionsTask (has extras) }: android.app.MissingForegroundServiceTypeException: Starting FGS without a type  callerApp=ProcessRecord{a033bb7 13780:com.photoguard/u0a314} targetSDK=36
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.app.ActivityThread.handleServiceArgs(ActivityThread.java:5299)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.app.ActivityThread.-$$Nest$mhandleServiceArgs(Unknown Source:0)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2584)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.os.Handler.dispatchMessage(Handler.java:112)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.os.Looper.loopOnce(Looper.java:268)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.os.Looper.loop(Looper.java:384)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.app.ActivityThread.main(ActivityThread.java:8936)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at java.lang.reflect.Method.invoke(Native Method)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:580)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:907)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: Caused by: android.app.MissingForegroundServiceTypeException: Starting FGS without a type  callerApp=ProcessRecord{a033bb7 13780:com.photoguard/u0a314} targetSDK=36
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.app.MissingForegroundServiceTypeException$1.createFromParcel(MissingForegroundServiceTypeException.java:53)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.app.MissingForegroundServiceTypeException$1.createFromParcel(MissingForegroundServiceTypeException.java:49)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.os.Parcel.readParcelableInternal(Parcel.java:5074)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.os.Parcel.readParcelable(Parcel.java:5056)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.os.Parcel.createExceptionOrNull(Parcel.java:3236)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.os.Parcel.createException(Parcel.java:3225)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.os.Parcel.readException(Parcel.java:3208)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.os.Parcel.readException(Parcel.java:3150)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.app.IActivityManager$Stub$Proxy.setServiceForeground(IActivityManager.java:7326)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.app.Service.startForeground(Service.java:776)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at com.asterinet.react.bgactions.RNBackgroundActionsTask.onStartCommand(RNBackgroundActionsTask.java:93)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	at android.app.ActivityThread.handleServiceArgs(ActivityThread.java:5281)
03-29 00:23:14.446 13780 13780 E AndroidRuntime: 	... 9 more
